group,latitude,longitude,state,11,21,22,23,24,31,41,42,43,52,71,81,82,90,95
382,43.609690292624855,-72.99078972571981,VT,1001.0901960784314,15896.325490196086,13382.090196078438,12412.137254901962,3090.788235294118,846.0,138979.9137254896,48878.1764705882,41500.52941176468,2435.6431372549023,4162.470588235295,31762.976470588255,7369.286274509804,20585.729411764725,3247.5137254901956
383,44.446527100239074,-73.20563789558545,VT,108111.09019607835,29022.231372549028,27142.61176470589,24710.262745098044,11158.592156862745,721.0,36318.149019607874,10282.188235294121,15253.023529411776,563.635294117647,332.4666666666667,55516.305882352885,5921.858823529412,15350.41960784314,5212.364705882353
390,44.395525260118774,-72.02795108949539,VT,6022.807843137255,15224.003921568627,9703.55294117647,4981.439215686274,1271.8980392156864,1024.0,82425.97647058828,65612.94901960787,95828.07450980396,3084.466666666667,3661.6901960784317,45439.87058823531,2163.2470588235296,8122.1960784313715,1047.0235294117647
392,44.90631302571161,-72.19093592889806,VT,30424.654901960785,13363.200000000004,10572.458823529416,3613.8627450980393,992.0,1388.0,45799.63529411769,52916.63921568622,68257.99215686278,2547.505882352941,3142.427450980392,69699.65882352935,10847.941176470596,28417.764705882368,3670.478431372549
393,44.85009049694831,-73.1322655013431,VT,101687.93333333325,12590.913725490194,13993.843137254902,6664.2941176470595,2354.247058823529,907.0,48087.34901960789,4347.239215686274,11083.662745098038,868.2941176470588,315.0,61795.074509803955,49247.55294117647,28868.12941176471,2839.9058823529413
2646,44.8111227879875,-73.08064623120555,VT,30941.603921568665,13210.945098039218,13119.533333333333,5345.686274509804,1734.7019607843138,160.84313725490196,78969.36862745094,12226.376470588233,23652.815686274516,1119.5607843137254,330.78823529411767,86554.57254901959,42048.1568627451,30952.513725490207,5280.698039215686
2648,43.988300959423924,-72.44563089625301,VT,124.45098039215686,14058.419607843145,2810.584313725491,832.6666666666666,98.0,105.92941176470589,154407.85490196047,39968.10196078425,84369.53725490192,4477.501960784313,2323.2941176470586,35623.12156862742,642.5058823529414,5320.047058823528,416.0666666666666
4282,43.269813822491294,-72.43805111553525,VT,7803.898039215685,14891.866666666665,10662.458823529414,5424.64705882353,929.1098039215686,1024.6196078431371,81023.27843137257,95995.20784313724,72887.63529411764,2941.341176470588,3265.3725490196075,32279.435294117655,5745.235294117647,9349.388235294118,1298.4901960784312
